timestamp,demand_kwh,pv_generation_kwh,electricity_price_eur_mwh,electricity_price_eur_kwh,net_load_before_battery_kwh,hour,day_of_week,is_weekend,month,day_of_year
2024-10-26 18:00:00,45.549,3.142,103.23,0.10323,42.407,18,5,1,10,300
2024-10-26 19:00:00,35.5,0.0,109.97,0.10997,35.5,19,5,1,10,300
2024-10-26 20:00:00,35.068,0.0,113.59,0.11359,35.068,20,5,1,10,300
2024-10-26 21:00:00,35.217,0.0,114.66,0.11466,35.217,21,5,1,10,300
2024-10-26 22:00:00,23.319,0.0,103.44,0.10344,23.319,22,5,1,10,300
2024-10-26 23:00:00,30.097,0.0,104.89,0.10489,30.097,23,5,1,10,300
2024-10-27 00:00:00,26.201,0.0,89.85,0.08985,26.201,0,6,1,10,301
2024-10-27 01:00:00,25.686,0.0,74.65,0.07465,25.686,1,6,1,10,301
2024-10-27 02:00:00,20.91,0.0,89.59,0.08959,20.91,2,6,1,10,301
2024-10-27 03:00:00,27.624,0.0,72.36,0.07236,27.624,3,6,1,10,301
2024-10-27 04:00:00,30.799,0.0,80.56,0.08056,30.799,4,6,1,10,301
2024-10-27 05:00:00,26.714,0.0,83.77,0.08377,26.714,5,6,1,10,301
2024-10-27 06:00:00,34.031,0.0,96.65,0.09665,34.031,6,6,1,10,301
2024-10-27 07:00:00,40.767,1.415,95.75,0.09575,39.352,7,6,1,10,301
2024-10-27 08:00:00,42.729,4.131,104.3,0.1043,38.598,8,6,1,10,301
2024-10-27 09:00:00,52.534,8.933,73.62,0.07362,43.601,9,6,1,10,301
2024-10-27 10:00:00,51.393,13.898,92.22,0.09222,37.495,10,6,1,10,301
2024-10-27 11:00:00,47.67,11.221,81.04,0.08104,36.449,11,6,1,10,301
2024-10-27 12:00:00,48.256,14.289,78.03,0.07803,33.967,12,6,1,10,301
2024-10-27 13:00:00,49.496,11.728,67.14,0.06714,37.768,13,6,1,10,301
2024-10-27 14:00:00,53.34,15.79,72.41,0.07241,37.55,14,6,1,10,301
2024-10-27 15:00:00,53.201,13.898,64.59,0.06459,39.303,15,6,1,10,301
2024-10-27 16:00:00,56.036,9.667,56.53,0.05653,46.369,16,6,1,10,301
2024-10-27 17:00:00,47.524,3.524,63.62,0.06362,44.0,17,6,1,10,301
2024-10-27 18:00:00,52.577,3.388,105.12,0.10512,49.189,18,6,1,10,301
2024-10-27 19:00:00,35.116,0.0,109.11,0.10911,35.116,19,6,1,10,301
2024-10-27 20:00:00,28.128,0.0,116.9,0.1169,28.128,20,6,1,10,301
2024-10-27 21:00:00,30.888,0.0,116.31,0.11631,30.888,21,6,1,10,301
2024-10-27 22:00:00,30.1,0.0,117.88,0.11788,30.1,22,6,1,10,301
2024-10-27 23:00:00,25.692,0.0,90.25,0.09025,25.692,23,6,1,10,301
2024-10-28 00:00:00,30.235,0.0,91.02,0.09102,30.235,0,0,0,10,302
2024-10-28 01:00:00,26.612,0.0,77.15,0.07715,26.612,1,0,0,10,302
2024-10-28 02:00:00,35.311,0.0,96.73,0.09673,35.311,2,0,0,10,302
2024-10-28 03:00:00,29.66,0.0,70.1,0.0701,29.66,3,0,0,10,302
2024-10-28 04:00:00,27.882,0.0,98.45,0.09845,27.882,4,0,0,10,302
2024-10-28 05:00:00,28.883,0.0,125.45,0.12545,28.883,5,0,0,10,302
2024-10-28 06:00:00,47.474,0.0,105.71,0.10571,47.474,6,0,0,10,302
2024-10-28 07:00:00,44.381,2.836,87.6,0.0876,41.545,7,0,0,10,302
2024-10-28 08:00:00,62.057,7.317,119.42,0.11942,54.74,8,0,0,10,302
2024-10-28 09:00:00,63.008,3.813,102.2,0.1022,59.195,9,0,0,10,302
2024-10-28 10:00:00,67.358,13.438,111.71,0.11171,53.92,10,0,0,10,302
2024-10-28 11:00:00,55.237,12.132,89.61,0.08961,43.105,11,0,0,10,302
2024-10-28 12:00:00,70.21,7.306,89.19,0.08919,62.904,12,0,0,10,302
2024-10-28 13:00:00,67.147,12.002,82.87,0.08287,55.145,13,0,0,10,302
2024-10-28 14:00:00,65.63,14.42,77.29,0.07729,51.21,14,0,0,10,302
2024-10-28 15:00:00,65.575,13.067,65.95,0.06595,52.508,15,0,0,10,302
2024-10-28 16:00:00,65.178,8.564,89.55,0.08955,56.614,16,0,0,10,302
2024-10-28 17:00:00,61.897,5.832,98.95,0.09895,56.065,17,0,0,10,302
2024-10-28 18:00:00,65.492,3.722,102.16,0.10216,61.77,18,0,0,10,302
2024-10-28 19:00:00,40.003,0.0,112.67,0.11267,40.003,19,0,0,10,302
2024-10-28 20:00:00,39.713,0.0,118.25,0.11825,39.713,20,0,0,10,302
2024-10-28 21:00:00,38.167,0.0,121.77,0.12177,38.167,21,0,0,10,302
2024-10-28 22:00:00,39.237,0.0,110.5,0.1105,39.237,22,0,0,10,302
2024-10-28 23:00:00,29.425,0.0,103.14,0.10314,29.425,23,0,0,10,302
2024-10-29 00:00:00,25.67,0.0,71.02,0.07102,25.67,0,1,0,10,303
2024-10-29 01:00:00,28.171,0.0,94.1,0.0941,28.171,1,1,0,10,303
2024-10-29 02:00:00,24.401,0.0,77.78,0.07778,24.401,2,1,0,10,303
2024-10-29 03:00:00,28.149,0.0,64.13,0.06413,28.149,3,1,0,10,303
2024-10-29 04:00:00,28.159,0.0,92.04,0.09204,28.159,4,1,0,10,303
2024-10-29 05:00:00,28.507,0.0,89.33,0.08933,28.507,5,1,0,10,303
2024-10-29 06:00:00,45.037,0.0,173.96,0.17396,45.037,6,1,0,10,303
2024-10-29 07:00:00,47.37,1.554,92.96,0.09296,45.816,7,1,0,10,303
2024-10-29 08:00:00,62.357,6.086,89.54,0.08954,56.271,8,1,0,10,303
2024-10-29 09:00:00,69.276,6.992,114.25,0.11425,62.284,9,1,0,10,303
2024-10-29 10:00:00,57.75,13.125,91.31,0.09131,44.625,10,1,0,10,303
2024-10-29 11:00:00,63.307,10.267,93.77,0.09377,53.04,11,1,0,10,303
2024-10-29 12:00:00,65.377,8.643,83.55,0.08355,56.734,12,1,0,10,303
2024-10-29 13:00:00,66.39,14.929,64.67,0.06467,51.461,13,1,0,10,303
2024-10-29 14:00:00,66.619,12.492,58.08,0.05808,54.127,14,1,0,10,303
2024-10-29 15:00:00,66.628,13.125,77.01,0.07701,53.503,15,1,0,10,303
2024-10-29 16:00:00,63.613,8.66,70.23,0.07023,54.953,16,1,0,10,303
2024-10-29 17:00:00,63.095,6.722,88.57,0.08857,56.373,17,1,0,10,303
2024-10-29 18:00:00,64.939,3.229,124.6,0.1246,61.71,18,1,0,10,303
2024-10-29 19:00:00,38.446,0.0,129.3,0.1293,38.446,19,1,0,10,303
2024-10-29 20:00:00,41.546,0.0,229.96,0.22996,41.546,20,1,0,10,303
2024-10-29 21:00:00,39.795,0.0,107.64,0.10764,39.795,21,1,0,10,303
2024-10-29 22:00:00,38.041,0.0,111.47,0.11147,38.041,22,1,0,10,303
2024-10-29 23:00:00,28.57,0.0,105.79,0.10579,28.57,23,1,0,10,303
2024-10-30 00:00:00,28.801,0.0,93.78,0.09378,28.801,0,2,0,10,304
2024-10-30 01:00:00,26.855,0.0,71.67,0.07167,26.855,1,2,0,10,304
2024-10-30 02:00:00,29.345,0.0,97.87,0.09787,29.345,2,2,0,10,304
2024-10-30 03:00:00,29.709,0.0,81.54,0.08154,29.709,3,2,0,10,304
2024-10-30 04:00:00,30.916,0.0,262.33,0.26233,30.916,4,2,0,10,304
2024-10-30 05:00:00,34.217,0.0,72.03,0.07203,34.217,5,2,0,10,304
2024-10-30 06:00:00,44.09,0.0,105.4,0.1054,44.09,6,2,0,10,304
2024-10-30 07:00:00,43.755,2.473,109.18,0.10918,41.282,7,2,0,10,304
2024-10-30 08:00:00,67.42,4.644,99.27,0.09927,62.776,8,2,0,10,304
2024-10-30 09:00:00,68.558,10.007,105.86,0.10586,58.551,9,2,0,10,304
2024-10-30 10:00:00,62.496,7.463,111.16,0.11116,55.033,10,2,0,10,304
2024-10-30 11:00:00,64.085,14.23,95.33,0.09533,49.855,11,2,0,10,304
2024-10-30 12:00:00,66.972,15.383,64.23,0.06423,51.589,12,2,0,10,304
2024-10-30 13:00:00,65.559,9.45,56.98,0.05698,56.109,13,2,0,10,304
2024-10-30 14:00:00,65.824,5.511,72.46,0.07246,60.313,14,2,0,10,304
2024-10-30 15:00:00,63.796,12.753,91.85,0.09185,51.043,15,2,0,10,304
2024-10-30 16:00:00,70.346,7.836,63.93,0.06393,62.51,16,2,0,10,304
2024-10-30 17:00:00,64.3,6.178,98.13,0.09813,58.122,17,2,0,10,304
2024-10-30 18:00:00,60.683,2.743,114.87,0.11487,57.94,18,2,0,10,304
2024-10-30 19:00:00,39.259,0.0,105.28,0.10528,39.259,19,2,0,10,304
2024-10-30 20:00:00,41.248,0.0,126.65,0.12665,41.248,20,2,0,10,304
2024-10-30 21:00:00,37.167,0.0,102.27,0.10227,37.167,21,2,0,10,304
2024-10-30 22:00:00,42.193,0.0,116.44,0.11644,42.193,22,2,0,10,304
2024-10-30 23:00:00,30.159,0.0,95.2,0.0952,30.159,23,2,0,10,304
2024-10-31 00:00:00,23.606,0.0,97.09,0.09709,23.606,0,3,0,10,305
2024-10-31 01:00:00,28.832,0.0,95.26,0.09526,28.832,1,3,0,10,305
2024-10-31 02:00:00,27.996,0.0,96.8,0.0968,27.996,2,3,0,10,305
2024-10-31 03:00:00,31.235,0.0,90.87,0.09087,31.235,3,3,0,10,305
2024-10-31 04:00:00,27.95,0.0,98.92,0.09892,27.95,4,3,0,10,305
2024-10-31 05:00:00,30.517,0.0,71.8,0.0718,30.517,5,3,0,10,305
2024-10-31 06:00:00,38.247,0.0,95.11,0.09511,38.247,6,3,0,10,305
2024-10-31 07:00:00,41.329,3.515,101.78,0.10178,37.814,7,3,0,10,305
2024-10-31 08:00:00,68.474,3.404,96.89,0.09689,65.07,8,3,0,10,305
2024-10-31 09:00:00,67.26,9.982,106.4,0.1064,57.278,9,3,0,10,305
2024-10-31 10:00:00,65.68,7.737,108.11,0.10811,57.943,10,3,0,10,305
2024-10-31 11:00:00,64.564,7.201,97.4,0.0974,57.363,11,3,0,10,305
2024-10-31 12:00:00,67.736,12.173,96.52,0.09652,55.563,12,3,0,10,305
2024-10-31 13:00:00,62.503,14.535,91.44,0.09144,47.968,13,3,0,10,305
2024-10-31 14:00:00,67.889,12.177,70.09,0.07009,55.712,14,3,0,10,305
2024-10-31 15:00:00,68.151,11.743,92.8,0.0928,56.408,15,3,0,10,305
2024-10-31 16:00:00,68.823,6.618,93.7,0.0937,62.205,16,3,0,10,305
2024-10-31 17:00:00,58.025,5.54,94.24,0.09424,52.485,17,3,0,10,305
2024-10-31 18:00:00,67.723,1.941,102.03,0.10203,65.782,18,3,0,10,305
2024-10-31 19:00:00,43.736,0.0,110.64,0.11064,43.736,19,3,0,10,305
2024-10-31 20:00:00,36.746,0.0,137.0,0.137,36.746,20,3,0,10,305
2024-10-31 21:00:00,42.067,0.0,110.24,0.11024,42.067,21,3,0,10,305
2024-10-31 22:00:00,41.918,0.0,109.97,0.10997,41.918,22,3,0,10,305
2024-10-31 23:00:00,27.857,0.0,105.7,0.1057,27.857,23,3,0,10,305
2024-11-01 00:00:00,32.584,0.0,75.71,0.07571,32.584,0,4,0,11,306
2024-11-01 01:00:00,26.73,0.0,92.7,0.0927,26.73,1,4,0,11,306
2024-11-01 02:00:00,27.94,0.0,79.82,0.07982,27.94,2,4,0,11,306
2024-11-01 03:00:00,30.486,0.0,86.48,0.08648,30.486,3,4,0,11,306
2024-11-01 04:00:00,29.977,0.0,98.85,0.09885,29.977,4,4,0,11,306
2024-11-01 05:00:00,27.619,0.0,84.37,0.08437,27.619,5,4,0,11,306
2024-11-01 06:00:00,46.703,0.0,102.37,0.10237,46.703,6,4,0,11,306
2024-11-01 07:00:00,44.884,1.721,100.83,0.10083,43.163,7,4,0,11,306
2024-11-01 08:00:00,70.27,5.824,126.21,0.12621,64.446,8,4,0,11,306
2024-11-01 09:00:00,68.054,7.018,111.33,0.11133,61.036,9,4,0,11,306
2024-11-01 10:00:00,62.734,9.128,94.37,0.09437,53.606,10,4,0,11,306
2024-11-01 11:00:00,66.972,8.735,95.52,0.09552,58.237,11,4,0,11,306
2024-11-01 12:00:00,66.261,14.516,77.74,0.07774,51.745,12,4,0,11,306
2024-11-01 13:00:00,60.412,12.711,83.96,0.08396,47.701,13,4,0,11,306
2024-11-01 14:00:00,67.658,13.672,63.27,0.06327,53.986,14,4,0,11,306
2024-11-01 15:00:00,66.589,10.556,66.12,0.06612,56.033,15,4,0,11,306
2024-11-01 16:00:00,68.033,7.185,54.71,0.05471,60.848,16,4,0,11,306
2024-11-01 17:00:00,69.04,6.795,89.1,0.0891,62.245,17,4,0,11,306
2024-11-01 18:00:00,66.559,3.06,120.06,0.12006,63.499,18,4,0,11,306
2024-11-01 19:00:00,43.003,0.0,134.62,0.13462,43.003,19,4,0,11,306
2024-11-01 20:00:00,41.559,0.0,114.97,0.11497,41.559,20,4,0,11,306
2024-11-01 21:00:00,39.194,0.0,140.81,0.14081,39.194,21,4,0,11,306
2024-11-01 22:00:00,40.271,0.0,95.28,0.09528,40.271,22,4,0,11,306
2024-11-01 23:00:00,31.068,0.0,103.91,0.10391,31.068,23,4,0,11,306
2024-11-02 00:00:00,25.119,0.0,90.65,0.09065,25.119,0,5,1,11,307
2024-11-02 01:00:00,25.722,0.0,66.59,0.06659,25.722,1,5,1,11,307
2024-11-02 02:00:00,23.974,0.0,84.12,0.08412,23.974,2,5,1,11,307
2024-11-02 03:00:00,24.179,0.0,75.75,0.07575,24.179,3,5,1,11,307
2024-11-02 04:00:00,25.887,0.0,64.51,0.06451,25.887,4,5,1,11,307
2024-11-02 05:00:00,25.651,0.0,91.95,0.09195,25.651,5,5,1,11,307
2024-11-02 06:00:00,35.134,0.0,87.68,0.08768,35.134,6,5,1,11,307
2024-11-02 07:00:00,39.511,2.904,91.62,0.09162,36.607,7,5,1,11,307
2024-11-02 08:00:00,52.223,5.057,111.65,0.11165,47.166,8,5,1,11,307
2024-11-02 09:00:00,47.902,5.768,113.63,0.11363,42.134,9,5,1,11,307
2024-11-02 10:00:00,48.273,10.057,94.25,0.09425,38.216,10,5,1,11,307
2024-11-02 11:00:00,49.609,9.866,87.39,0.08739,39.743,11,5,1,11,307
2024-11-02 12:00:00,58.695,13.399,78.02,0.07802,45.296,12,5,1,11,307
2024-11-02 13:00:00,47.734,12.016,68.34,0.06834,35.718,13,5,1,11,307
2024-11-02 14:00:00,49.633,12.443,186.03,0.18603,37.19,14,5,1,11,307
2024-11-02 15:00:00,55.402,7.996,61.73,0.06173,47.406,15,5,1,11,307
2024-11-02 16:00:00,49.599,4.55,185.13,0.18513,45.049,16,5,1,11,307
2024-11-02 17:00:00,46.779,6.6,96.25,0.09625,40.179,17,5,1,11,307
2024-11-02 18:00:00,52.886,1.655,78.32,0.07832,51.231,18,5,1,11,307
2024-11-02 19:00:00,31.982,0.0,117.41,0.11741,31.982,19,5,1,11,307
2024-11-02 20:00:00,34.363,0.0,120.46,0.12046,34.363,20,5,1,11,307
2024-11-02 21:00:00,34.614,0.0,114.4,0.1144,34.614,21,5,1,11,307
2024-11-02 22:00:00,33.108,0.0,77.25,0.07725,33.108,22,5,1,11,307
2024-11-02 23:00:00,22.972,0.0,88.84,0.08884,22.972,23,5,1,11,307
2024-11-03 00:00:00,31.071,0.0,74.84,0.07484,31.071,0,6,1,11,308
2024-11-03 01:00:00,24.711,0.0,77.21,0.07721,24.711,1,6,1,11,308
2024-11-03 02:00:00,26.813,0.0,65.88,0.06588,26.813,2,6,1,11,308
2024-11-03 03:00:00,17.727,0.0,77.24,0.07724,17.727,3,6,1,11,308
2024-11-03 04:00:00,27.221,0.0,76.9,0.0769,27.221,4,6,1,11,308
2024-11-03 05:00:00,27.716,0.0,63.15,0.06315,27.716,5,6,1,11,308
2024-11-03 06:00:00,33.59,0.0,86.2,0.0862,33.59,6,6,1,11,308
2024-11-03 07:00:00,35.714,2.633,96.0,0.096,33.081,7,6,1,11,308
2024-11-03 08:00:00,44.93,6.37,99.62,0.09962,38.56,8,6,1,11,308
2024-11-03 09:00:00,45.647,7.337,87.77,0.08777,38.31,9,6,1,11,308
2024-11-03 10:00:00,49.958,10.021,103.51,0.10351,39.937,10,6,1,11,308
2024-11-03 11:00:00,51.271,5.358,96.17,0.09617,45.913,11,6,1,11,308
2024-11-03 12:00:00,49.805,13.691,75.72,0.07572,36.114,12,6,1,11,308
2024-11-03 13:00:00,51.948,8.032,71.65,0.07165,43.916,13,6,1,11,308
2024-11-03 14:00:00,47.767,10.688,69.95,0.06995,37.079,14,6,1,11,308
2024-11-03 15:00:00,51.419,10.285,69.55,0.06955,41.134,15,6,1,11,308
2024-11-03 16:00:00,48.047,7.553,75.58,0.07558,40.494,16,6,1,11,308
2024-11-03 17:00:00,55.307,4.752,78.29,0.07829,50.555,17,6,1,11,308
2024-11-03 18:00:00,50.645,2.492,86.18,0.08618,48.153,18,6,1,11,308
2024-11-03 19:00:00,29.568,0.0,109.02,0.10902,29.568,19,6,1,11,308
2024-11-03 20:00:00,34.518,0.0,121.52,0.12152,34.518,20,6,1,11,308
2024-11-03 21:00:00,34.908,0.0,119.31,0.11931,34.908,21,6,1,11,308
2024-11-03 22:00:00,30.602,0.0,117.94,0.11794,30.602,22,6,1,11,308
2024-11-03 23:00:00,24.105,0.0,81.64,0.08164,24.105,23,6,1,11,308
2024-11-04 00:00:00,22.209,0.0,82.43,0.08243,22.209,0,0,0,11,309
2024-11-04 01:00:00,28.41,0.0,99.63,0.09963,28.41,1,0,0,11,309
2024-11-04 02:00:00,33.977,0.0,81.77,0.08177,33.977,2,0,0,11,309
2024-11-04 03:00:00,30.693,0.0,96.77,0.09677,30.693,3,0,0,11,309
2024-11-04 04:00:00,32.084,0.0,97.48,0.09748,32.084,4,0,0,11,309
2024-11-04 05:00:00,27.715,0.0,104.1,0.1041,27.715,5,0,0,11,309
2024-11-04 06:00:00,47.319,0.0,99.05,0.09905,47.319,6,0,0,11,309
2024-11-04 07:00:00,44.513,2.307,106.96,0.10696,42.206,7,0,0,11,309
2024-11-04 08:00:00,65.495,2.426,112.45,0.11245,63.069,8,0,0,11,309
2024-11-04 09:00:00,63.8,8.881,84.31,0.08431,54.919,9,0,0,11,309
2024-11-04 10:00:00,67.057,8.193,99.2,0.0992,58.864,10,0,0,11,309
2024-11-04 11:00:00,68.854,10.135,92.78,0.09278,58.719,11,0,0,11,309
2024-11-04 12:00:00,62.373,13.295,82.56,0.08256,49.078,12,0,0,11,309
2024-11-04 13:00:00,70.575,13.184,69.4,0.0694,57.391,13,0,0,11,309
2024-11-04 14:00:00,65.587,7.381,65.99,0.06599,58.206,14,0,0,11,309
2024-11-04 15:00:00,72.024,11.022,75.34,0.07534,61.002,15,0,0,11,309
2024-11-04 16:00:00,69.728,8.808,81.06,0.08106,60.92,16,0,0,11,309
2024-11-04 17:00:00,63.089,5.504,112.96,0.11296,57.585,17,0,0,11,309
2024-11-04 18:00:00,66.831,2.863,118.59,0.11859,63.968,18,0,0,11,309
2024-11-04 19:00:00,36.404,0.0,121.04,0.12104,36.404,19,0,0,11,309
2024-11-04 20:00:00,38.877,0.0,118.3,0.1183,38.877,20,0,0,11,309
2024-11-04 21:00:00,33.539,0.0,118.15,0.11815,33.539,21,0,0,11,309
2024-11-04 22:00:00,36.727,0.0,114.24,0.11424,36.727,22,0,0,11,309
2024-11-04 23:00:00,29.36,0.0,108.92,0.10892,29.36,23,0,0,11,309
2024-11-05 00:00:00,31.128,0.0,93.85,0.09385,31.128,0,1,0,11,310
2024-11-05 01:00:00,30.634,0.0,97.3,0.0973,30.634,1,1,0,11,310
2024-11-05 02:00:00,28.482,0.0,98.61,0.09861,28.482,2,1,0,11,310
2024-11-05 03:00:00,29.697,0.0,94.69,0.09469,29.697,3,1,0,11,310
2024-11-05 04:00:00,28.227,0.0,113.66,0.11366,28.227,4,1,0,11,310
2024-11-05 05:00:00,30.699,0.0,99.44,0.09944,30.699,5,1,0,11,310
2024-11-05 06:00:00,46.029,0.0,98.89,0.09889,46.029,6,1,0,11,310
2024-11-05 07:00:00,48.305,1.991,102.2,0.1022,46.314,7,1,0,11,310
2024-11-05 08:00:00,69.342,5.679,116.44,0.11644,63.663,8,1,0,11,310
2024-11-05 09:00:00,66.659,5.657,111.17,0.11117,61.002,9,1,0,11,310
2024-11-05 10:00:00,64.536,7.598,116.83,0.11683,56.938,10,1,0,11,310
2024-11-05 11:00:00,63.113,11.979,83.98,0.08398,51.134,11,1,0,11,310
2024-11-05 12:00:00,67.541,10.938,94.05,0.09405,56.603,12,1,0,11,310
2024-11-05 13:00:00,66.862,10.743,75.76,0.07576,56.119,13,1,0,11,310
2024-11-05 14:00:00,69.375,9.783,79.26,0.07926,59.592,14,1,0,11,310
2024-11-05 15:00:00,59.447,5.915,81.78,0.08178,53.532,15,1,0,11,310
2024-11-05 16:00:00,69.142,4.186,95.78,0.09578,64.956,16,1,0,11,310
2024-11-05 17:00:00,69.097,2.786,93.39,0.09339,66.311,17,1,0,11,310
2024-11-05 18:00:00,70.076,2.415,98.44,0.09844,67.661,18,1,0,11,310
2024-11-05 19:00:00,34.618,0.0,140.6,0.1406,34.618,19,1,0,11,310
2024-11-05 20:00:00,36.756,0.0,132.13,0.13213,36.756,20,1,0,11,310
2024-11-05 21:00:00,44.704,0.0,130.74,0.13074,44.704,21,1,0,11,310
2024-11-05 22:00:00,39.42,0.0,130.62,0.13062,39.42,22,1,0,11,310
2024-11-05 23:00:00,37.938,0.0,98.88,0.09888,37.938,23,1,0,11,310
2024-11-06 00:00:00,27.587,0.0,80.81,0.08081,27.587,0,2,0,11,311
2024-11-06 01:00:00,33.176,0.0,116.31,0.11631,33.176,1,2,0,11,311
2024-11-06 02:00:00,32.274,0.0,79.79,0.07979,32.274,2,2,0,11,311
2024-11-06 03:00:00,23.685,0.0,84.71,0.08471,23.685,3,2,0,11,311
2024-11-06 04:00:00,32.528,0.0,99.5,0.0995,32.528,4,2,0,11,311
2024-11-06 05:00:00,30.227,0.0,96.59,0.09659,30.227,5,2,0,11,311
2024-11-06 06:00:00,46.141,0.0,96.03,0.09603,46.141,6,2,0,11,311
2024-11-06 07:00:00,42.104,2.008,106.84,0.10684,40.096,7,2,0,11,311
2024-11-06 08:00:00,62.552,4.373,92.64,0.09264,58.179,8,2,0,11,311
2024-11-06 09:00:00,63.805,8.372,94.63,0.09463,55.433,9,2,0,11,311
2024-11-06 10:00:00,64.711,9.134,94.3,0.0943,55.577,10,2,0,11,311
2024-11-06 11:00:00,65.837,7.191,77.3,0.0773,58.646,11,2,0,11,311
2024-11-06 12:00:00,61.942,11.704,73.92,0.07392,50.238,12,2,0,11,311
2024-11-06 13:00:00,65.697,9.402,85.26,0.08526,56.295,13,2,0,11,311
2024-11-06 14:00:00,68.887,10.916,93.08,0.09308,57.971,14,2,0,11,311
2024-11-06 15:00:00,67.597,7.14,102.77,0.10277,60.457,15,2,0,11,311
2024-11-06 16:00:00,62.886,6.454,91.09,0.09109,56.432,16,2,0,11,311
2024-11-06 17:00:00,66.228,2.582,119.24,0.11924,63.646,17,2,0,11,311
2024-11-06 18:00:00,64.889,2.262,113.53,0.11353,62.627,18,2,0,11,311
2024-11-06 19:00:00,42.653,0.0,137.09,0.13709,42.653,19,2,0,11,311
2024-11-06 20:00:00,41.377,0.0,117.32,0.11732,41.377,20,2,0,11,311
2024-11-06 21:00:00,35.835,0.0,123.62,0.12362,35.835,21,2,0,11,311
2024-11-06 22:00:00,40.941,0.0,129.87,0.12987,40.941,22,2,0,11,311
2024-11-06 23:00:00,32.198,0.0,111.05,0.11105,32.198,23,2,0,11,311
2024-11-07 00:00:00,31.403,0.0,104.66,0.10466,31.403,0,3,0,11,312
2024-11-07 01:00:00,32.003,0.0,86.56,0.08656,32.003,1,3,0,11,312
2024-11-07 02:00:00,26.171,0.0,75.52,0.07552,26.171,2,3,0,11,312
2024-11-07 03:00:00,29.665,0.0,97.54,0.09754,29.665,3,3,0,11,312
2024-11-07 04:00:00,33.868,0.0,90.91,0.09091,33.868,4,3,0,11,312
2024-11-07 05:00:00,31.296,0.0,92.61,0.09261,31.296,5,3,0,11,312
2024-11-07 06:00:00,42.645,0.0,107.61,0.10761,42.645,6,3,0,11,312
2024-11-07 07:00:00,40.864,1.776,101.22,0.10122,39.088,7,3,0,11,312
2024-11-07 08:00:00,63.491,4.32,112.29,0.11229,59.171,8,3,0,11,312
2024-11-07 09:00:00,59.822,6.388,104.91,0.10491,53.434,9,3,0,11,312
2024-11-07 10:00:00,67.396,3.955,102.53,0.10253,63.441,10,3,0,11,312
2024-11-07 11:00:00,60.717,10.0,209.15,0.20915,50.717,11,3,0,11,312
2024-11-07 12:00:00,62.449,10.451,75.83,0.07583,51.998,12,3,0,11,312
2024-11-07 13:00:00,63.57,11.803,68.39,0.06839,51.767,13,3,0,11,312
2024-11-07 14:00:00,68.746,7.733,69.62,0.06962,61.013,14,3,0,11,312
2024-11-07 15:00:00,60.788,7.736,80.13,0.08013,53.052,15,3,0,11,312
2024-11-07 16:00:00,60.518,5.358,92.73,0.09273,55.16,16,3,0,11,312
2024-11-07 17:00:00,65.407,5.077,84.33,0.08433,60.33,17,3,0,11,312
2024-11-07 18:00:00,62.87,2.155,101.32,0.10132,60.715,18,3,0,11,312
2024-11-07 19:00:00,38.348,0.0,129.31,0.12931,38.348,19,3,0,11,312
2024-11-07 20:00:00,37.825,0.0,131.61,0.13161,37.825,20,3,0,11,312
2024-11-07 21:00:00,36.594,0.0,138.69,0.13869,36.594,21,3,0,11,312
2024-11-07 22:00:00,42.096,0.0,122.13,0.12213,42.096,22,3,0,11,312
2024-11-07 23:00:00,24.632,0.0,101.45,0.10145,24.632,23,3,0,11,312
2024-11-08 00:00:00,33.509,0.0,104.19,0.10419,33.509,0,4,0,11,313
2024-11-08 01:00:00,26.292,0.0,101.63,0.10163,26.292,1,4,0,11,313
2024-11-08 02:00:00,29.189,0.0,92.48,0.09248,29.189,2,4,0,11,313
2024-11-08 03:00:00,27.513,0.0,100.06,0.10006,27.513,3,4,0,11,313
2024-11-08 04:00:00,32.698,0.0,96.41,0.09641,32.698,4,4,0,11,313
2024-11-08 05:00:00,33.132,0.0,112.28,0.11228,33.132,5,4,0,11,313
2024-11-08 06:00:00,39.055,0.0,99.22,0.09922,39.055,6,4,0,11,313
2024-11-08 07:00:00,39.687,2.043,90.78,0.09078,37.644,7,4,0,11,313
2024-11-08 08:00:00,67.781,4.07,105.87,0.10587,63.711,8,4,0,11,313
2024-11-08 09:00:00,65.054,5.683,112.37,0.11237,59.371,9,4,0,11,313
2024-11-08 10:00:00,66.14,7.636,100.44,0.10044,58.504,10,4,0,11,313
2024-11-08 11:00:00,66.828,11.126,106.65,0.10665,55.702,11,4,0,11,313
2024-11-08 12:00:00,67.705,11.812,176.79,0.17679,55.893,12,4,0,11,313
2024-11-08 13:00:00,72.216,3.718,85.8,0.0858,68.498,13,4,0,11,313
2024-11-08 14:00:00,68.735,10.36,78.69,0.07869,58.375,14,4,0,11,313
2024-11-08 15:00:00,67.385,5.796,77.18,0.07718,61.589,15,4,0,11,313
2024-11-08 16:00:00,69.346,5.642,100.92,0.10092,63.704,16,4,0,11,313
2024-11-08 17:00:00,66.592,5.201,102.14,0.10214,61.391,17,4,0,11,313
2024-11-08 18:00:00,60.02,2.149,102.71,0.10271,57.871,18,4,0,11,313
2024-11-08 19:00:00,45.957,0.0,136.11,0.13611,45.957,19,4,0,11,313
2024-11-08 20:00:00,40.345,0.0,147.17,0.14717,40.345,20,4,0,11,313
2024-11-08 21:00:00,42.437,0.0,133.63,0.13363,42.437,21,4,0,11,313
